id,node_id,explanation
fa70ef7d-6101-463c-9b5f-80fd372d44e2,e3013ce3_u12_t2_s1,"for(int i=1;i<=n;i++){ bool found=false; for(int j=0;j<n-1;j++) if(arr[j]==i){found=true;break;} if(!found) return i; }. Outer loop n iterations, inner loop n-1 each → O(n^2). Correct but too slow for large n."
164c895e-4a19-46db-86e2-7d5d337537a8,e3013ce3_u12_t2_s2,"bool present[n+1]={false}; for(int x:arr) present[x]=true; for(int i=1;i<=n;i++) if(!present[i]) return i;. Mark each number seen; the unmarked index is missing. O(n) time, O(n) extra space for the boolean array."
1ff5edeb-1c90-4b27-acc3-c6fa6986dfbf,e3013ce3_u12_t2_s3,"After marking, scan present[1..n] and return the first false index. Exactly one index will be false since the array has n-1 distinct values from 1..n with exactly one missing. Example: arr=[3,1,2] (n=4 missing 4) → present[4]=false → return 4."
89d8488a-5f8d-4d02-922c-2bd5c6578d2f,e3013ce3_u12_t2_s4,"Brute-force: only for very small n (≤100) or in test cases. Checklist: when O(n) space is acceptable and simplicity matters. For O(1) space solutions, use the sum formula or XOR method instead."
4e010e62-0df8-4c64-ac99-1c83627ccd38,e3013ce3_u12_t3_s1,"If all numbers 1..n were present, their sum is n*(n+1)/2. Example: n=5 → expected = 15. This formula gives the sum in O(1) without any loop. Derived from Gauss's arithmetic series identity."
6cec189c-2f64-4463-8fc1-60aa655d1f71,e3013ce3_u12_t3_s2,"long long total=0; for(int x:arr) total+=x; return n*(n+1)/2 - total;. The missing number equals expected minus actual sum. Example: n=5, arr=[1,2,4,5] (missing 3): expected=15, actual=12, missing=3."
2113a7d2-bfec-41f4-afde-34d8d91b4ba5,e3013ce3_u12_t3_s3,One loop summing the array is O(n). Only one extra variable (total) → O(1) space. Much better than checklist's O(n) space. This is typically the go-to approach for its simplicity and efficiency.
c0b60f5f-a67e-482f-9541-c282b2fec352,e3013ce3_u12_t3_s4,"For large n (e.g., 10^5), n*(n+1)/2 ≈ 5×10^9 which overflows int. Always use long long: long long expected = (long long)n*(n+1)/2;. Similarly accumulate array sum as long long to avoid overflow mid-computation."
2ffce98c-9982-48a4-8b9a-8f5d35ab9698,e3013ce3_u12_t4_s1,"int xorAll=0; for(int x:arr) xorAll^=x; for(int i=1;i<=n;i++) xorAll^=i;. Each number 1..n appears once in arr (except the missing one) and once in the 1..n loop. XOR of any pair is 0, so only the missing number remains unpaired."
ec0373bb-0ed8-465f-b5c9-0c0e87b6deba,e3013ce3_u12_t4_s2,"After both loops, xorAll holds the missing number. Example: n=4, arr=[1,3,4]: XOR arr: 1^3^4=6. XOR 1..4: 1^2^3^4=4. Combined: 6^4=2. Missing is 2. XOR is its own inverse, so paired elements vanish."
c17cc3a5-26ca-4e62-a76c-05a731ab6f53,e3013ce3_u12_t4_s3,Two loops O(n) each → O(n) total. Only one XOR variable → O(1) space. Key advantage over sum method: no overflow risk since XOR operates at bit level with no magnitude growth. Works correctly for any n within type range.
743d1bd7-9850-494a-86d1-31b1dcb6509d,e3013ce3_u12_t4_s4,"The array has n-1 elements (one missing from 1..n). XOR loop from 1 to n covers all n numbers. Without explicitly going to n, the full range isn't covered and the result is wrong. Always verify loop bounds: for(int i=1; i<=n; i++), not i<n."
f66a452c-8b38-4405-a2ea-e8f1125de5fa,e3013ce3_u13_t1_s1,"Given array, return true if non-decreasing (each element ≤ next). [1,2,2,3] → true (non-strictly sorted). [1,3,2] → false. [5] → true (single element is trivially sorted). [3,3,3] → true (all equal is non-decreasing)."
a48888ff-0c3b-4244-99ae-e22eb7770e2a,e3013ce3_u13_t1_s2,"for(int i=0;i<n-1;i++) if(arr[i]>arr[i+1]) return false; return true;. Compare adjacent pairs. If any adjacent pair violates non-decreasing order, immediately return false. If all pairs pass, return true."
f15c91f1-2be4-4000-9249-0200ccd6d9f9,e3013ce3_u13_t1_s3,"Pseudocode: FOR i from 0 to n-2: IF arr[i]>arr[i+1]: RETURN false; RETURN true. C++: bool isSorted(int arr[],int n){for(int i=0;i<n-1;i++)if(arr[i]>arr[i+1])return false;return true;}."
27d23e36-d4a0-4f2f-b0b5-a7f9f775584a,e3013ce3_u13_t1_s4,"One pass through n-1 adjacent pairs → O(n). No extra memory used → O(1). In the best case (first pair unsorted), we return immediately → Omega(1) best case. Overall O(n) worst case is optimal since every element must be checked at least once."
7f92fca1-8d96-43d2-9e5f-c2799272f3fa,e3013ce3_u13_t2_s1,"unordered_set<int> st(arr, arr+n); — constructs a set from the array, automatically keeping only unique elements. Or insert one by one: for(int x:arr) st.insert(x);. Set handles deduplication internally."
53fad60a-d740-4c18-a141-34eef623d6bc,e3013ce3_u13_t2_s2,"int i=0; for(int x:st) arr[i++]=x;. Copy set elements back into arr. Since the set is unordered, elements may not be in sorted order — this is why sorted array assumption matters; the optimal two-pointer approach relies on it."
8d9c44a2-4c60-47be-8f67-be48e117da28,e3013ce3_u13_t2_s3,"Pseudocode: CREATE set from array; COPY set back to array; RETURN set.size(). C++: unordered_set<int>st(arr,arr+n); int i=0; for(int x:st)arr[i++]=x; return st.size();. Simple but uses O(n) extra space."
08080046-571e-4ee4-aeab-314ddb63b61c,e3013ce3_u13_t2_s4,"Inserting n elements into unordered_set: O(n) average (O(n^2) worst case with hash collisions). Copying back: O(k) ≤ O(n). Space: O(n) for the set. Compare with optimal two-pointer: O(n) time, O(1) space — better on space."
2c13c838-82f4-400a-a0c1-7f0b80d302bd,e3013ce3_u13_t3_s2,"When arr[j] is a new unique value: increment i, then arr[i]=arr[j]. This builds the unique prefix in-place without extra memory. Example: [1,1,2,3,3]: i=0(1); j=2:arr[2]=2≠arr[0]=1 → i=1,arr[1]=2; j=3:3≠2 → i=2,arr[2]=3. Result: [1,2,3] with k=3."
35bae22c-16fb-4f6e-96e0-b35b7775a898,e3013ce3_u13_t3_s3,"Pseudocode: i=0; FOR j=1 to n-1: IF arr[j]!=arr[i]: i++; arr[i]=arr[j]; RETURN i+1. C++: int removeDups(int arr[],int n){int i=0;for(int j=1;j<n;j++)if(arr[j]!=arr[i])arr[++i]=arr[j];return i+1;}"
51248a3b-9e71-4e8f-8f1a-906bb7e61e49,e3013ce3_u13_t3_s4,"Single pass with two pointers → O(n). Modifies array in-place → O(1) extra space. This is the optimal solution. Requires sorted input — if unsorted, sort first (O(n log n)) then apply two-pointer. Return value k = unique count."
b3ebdb49-47ce-4571-8f07-06094148a6cb,e3013ce3_u13_t4_s1,"Two-pointer duplicate removal only works on sorted arrays because duplicates must be adjacent. If arr=[1,3,1,2], the two-pointer fails. Always sort first or use a set-based approach for unsorted arrays. The problem typically guarantees sorted input."
66676e12-1327-4310-97c3-3a9590805d3f,e3013ce3_u13_t4_s2,"All duplicates [5,5,5,5]: i stays at 0, no updates; returns i+1=1 — only one unique element. All unique [1,2,3,4]: i increments every step; returns n — all elements are unique, no changes made."
0f679433-0fb1-4725-8888-a1ca7d4e36bf,e3013ce3_u13_t4_s3,The function returns k=i+1 where i is the final position of the last unique element. The array's first k positions contain the unique values in sorted order. Callers use k to know how many elements are valid in the modified array.
c54e1ffc-975c-437f-908a-770d83cb0a6b,e3013ce3_u13_t4_s4,"Typical: 1 ≤ n ≤ 3*10^4, -10^4 ≤ arr[i] ≤ 10^4. Single element array: n=1 → always 1 unique element, return 1 without entering the loop. Negative values work correctly since the comparison arr[j]!=arr[i] handles any integer values."
4f961686-a2f7-4a9a-a9ce-1ebb707ad197,e3013ce3_u14_t1_s1,"Non-zero elements must appear in the same order as in the original array. Example: [3,0,1] → [3,1,0], not [1,3,0]. Sorting would give [0,1,3] — wrong. The stability constraint is what makes this problem interesting."
7ac13da4-6ea3-4f46-b32d-770b118e26bf,e3013ce3_u14_t1_s2,"Input [0,0,1] → Output [1,0,0]. Input [4,2,0,5,0,1] → Output [4,2,5,1,0,0]. Non-zeros (4,2,5,1) keep their order; zeros fill the remaining positions at the end."
a2aeff34-7475-4ccb-a26a-7dace40f239d,e3013ce3_u14_t1_s3,"Typical: 1 ≤ n ≤ 10^5, -10^9 ≤ arr[i] ≤ 10^9. Zeros are arr[i]==0 regardless of sign. Non-negative-only constraints simplify code slightly but the algorithm works for any integers."
82ecdf1d-28c0-4059-b07c-1e748eb3dc4b,e3013ce3_u14_t2_s1,"vector<int> nonZero; for(int x:arr) if(x!=0) nonZero.push_back(x);. This preserves relative order of non-zeros automatically since we iterate left to right. Example: [0,3,0,1] → nonZero=[3,1]."
8dacc4e2-5525-4550-b757-5c598d938efc,e3013ce3_u14_t2_s2,"for(int i=0;i<nonZero.size();i++) arr[i]=nonZero[i]; for(int i=nonZero.size();i<n;i++) arr[i]=0;. First k positions get non-zeros; remaining n-k positions get zeros. Example: arr becomes [3,1,0,0]."
c65827d2-754a-456e-a9a7-f94e0392511a,e3013ce3_u14_t2_s3,"void moveZeros(int arr[],int n){vector<int>nz;for(int x:arr)if(x!=0)nz.push_back(x);int i=0;for(int x:nz)arr[i++]=x;while(i<n)arr[i++]=0;}"
ab73a50c-1b14-4ffb-9827-1746e23f2280,e3013ce3_u14_t2_s4,"Collecting non-zeros: O(n). Overwriting: O(n). Total O(n) time. The temporary vector holds up to n elements → O(n) extra space. For the optimal O(1) space solution, use the two-pointer in-place approach instead."
f7d43d97-2164-4e87-b391-59a1b4b35b49,e3013ce3_u14_t3_s1,"i starts at 0 (next slot for non-zero). j scans from 0 to n-1. When arr[j]!=0: swap(arr[i],arr[j]); i++;. i and j both advance, but i only moves when a non-zero is placed. j always advances regardless."
c815678b-343d-4cbf-b11d-0c8e895a5f9e,e3013ce3_u14_t3_s2,Swapping moves the non-zero element to position i and the zero (if any) to position j. This preserves relative order because j always moves left to right — non-zeros are encountered in original order and placed at consecutive i positions.
9332f5c9-0844-4b27-8a35-b24e16bc1417,e3013ce3_u14_t3_s3,"Since j scans left to right and we only place non-zeros at i in the order we find them, relative order is maintained. Example: [0,3,0,1]: j=0(zero, skip); j=1(3, swap arr[0] and arr[1], i=1); j=2(zero, skip); j=3(1, swap arr[1] and arr[3],i=2) → [3,1,0,0]."
0b52869b-1a4d-4f51-be28-f4556290565a,e3013ce3_u14_t3_s4,"void moveZeros(int arr[],int n){int i=0;for(int j=0;j<n;j++)if(arr[j]!=0){swap(arr[i],arr[j]);i++;}}"
3dd2400c-3eba-4b7e-b528-408907943dda,e3013ce3_u14_t4_s1,"Single scan with j from 0 to n-1 → O(n). Two extra pointers → O(1). This is optimal: you must examine each element at least once (Omega(n)), and we match that. No extra array needed, making it memory-efficient."
293fbe69-e114-49ec-b4d6-05380118167b,e3013ce3_u14_t4_s2,"All zeros [0,0,0]: j scans but never triggers swap (arr[j]==0 always); i stays at 0; array unchanged → [0,0,0]. Correct. No zeros [1,2,3]: every j triggers swap with i; since i==j each time, swaps are self-swaps; array unchanged. Both cases handled correctly."
6b7cee81-f7a3-46ff-8f95-911fc0d243c2,e3013ce3_u14_t4_s3,Stability is guaranteed because j moves strictly left to right and we place non-zeros in i in the order they appear. This is the same reason that stable sorting preserves equal-element order — direction and consistency ensure stability.
2cd33e9c-c4e2-4abb-b094-fc427db66400,e3013ce3_u14_t4_s4,"When no zeros have been seen yet, i==j for every step (both pointers advance together). Each swap is arr[j] with itself — a no-op. To skip: if(i!=j) swap(arr[i],arr[j]); This is a minor optimization that avoids redundant memory writes when the array has no leading zeros."
b42a2aaf-4a99-43f5-adf6-1e05f54a5f18,e3013ce3_u15_t1_s1,"for(init; condition; update) body;. Init runs once. Condition checked before each iteration — if false, loop exits. Update runs after each iteration. Example: for(int i=1;i<=5;i++) cout<<i; prints 1 2 3 4 5. All three parts are optional (infinite loop: for(;;))."
e061bedc-0d72-4157-a7ff-9a17c0791632,e3013ce3_u15_t1_s2,"while(condition){ body; } — checks condition first; body may never run if false initially. do{ body; }while(condition); — runs body once before checking. Use do-while when body must execute at least once, like a menu prompt."
9345b65c-520d-4c44-8662-5e590b52fd7d,e3013ce3_u15_t1_s3,All three components of a for loop work together: init sets the starting state; condition guards entry; update moves toward termination. Forgetting the update or using the wrong condition direction creates infinite loops. Example: for(int i=10;i>0;i--) counts down.
aa64705c-ec7f-4beb-a4d3-8bb7af265138,e3013ce3_u15_t2_s1,"break; immediately exits the innermost loop or switch. Example: for(int i=0;i<n;i++){if(arr[i]==target){cout<<i;break;}} — stops searching after finding the target. Without break, the loop continues needlessly. In nested loops, break exits only the innermost."
c386a827-d6ef-4f75-8549-e4c3db364da4,e3013ce3_u15_t2_s2,continue; skips the remaining body of the current iteration and jumps to the next. Example: for(int i=0;i<10;i++){if(i%2==0) continue; cout<<i;} — prints only odd numbers by skipping even ones.
8a4bf9c0-d836-4754-a7b5-8ad047291de5,e3013ce3_u15_t2_s3,"In a while loop: while(i<n){if(arr[i]==0){i++;continue;} process(arr[i]); i++;}. If you forget i++ before continue, i never advances when arr[i]==0, creating an infinite loop. Always ensure the loop variable updates before continue."
be00e3d2-39eb-419a-b86a-7ad4439d4779,e3013ce3_u15_t3_s1,"int arr[5]; allocates five contiguous integers. int arr[]={1,2,3}; infers size as 3. All elements are adjacent in memory, enabling O(1) indexed access. Vector<int> v(n) is the dynamic, safer alternative in modern C++."
c9c4abd0-f2e4-424e-9802-84e19a9d6bb7,e3013ce3_u15_t3_s2,"arr[i] reads element i (0-indexed). arr[i]=val; writes to it. Both are O(1). Accessing arr[n] or beyond is undefined behavior — no runtime error in C++, but likely crashes or corrupts data. Always guard indices within [0, n-1]."
306cfff8-81a5-4ffe-b0a9-7a93fa3c7d57,e3013ce3_u15_t3_s3,"int mat[3][4]; declares a 3-row, 4-column matrix. Access: mat[r][c]. Stored in row-major order: mat[0][0],mat[0][1],...,mat[0][3],mat[1][0],... Example: mat[1][2] accesses row 1, column 2 — the 7th element in memory (1*4+2=6, zero-indexed)."
5906186f-c449-4eb2-9623-d99fbae954ec,e3013ce3_u15_t4_s1,"int add(int a, int b){ return a+b; } — return type int, name add, params a and b. void greet(){ cout<<""Hi""; } — no return value. Call as: int sum=add(3,4); or greet();. The function call passes arguments and receives the return value."
5ed4b8d0-3c25-4520-8123-3b8e01602431,e3013ce3_u15_t4_s2,"Declaration (prototype): int add(int,int); — tells compiler the function exists, placed before main(). Definition: int add(int a,int b){return a+b;} — the actual implementation, often after main(). Separating them allows calling functions before defining them."
3f4908ef-ec2f-4fc9-a19d-539fa63eb4ac,e3013ce3_u15_t4_s3,"Built-in: provided by standard library (sort, max, cin, cout). User-defined: written by the programmer for specific tasks. Example: using sort() is built-in; writing your own bubbleSort() is user-defined. Both follow the same call syntax."
9cd848df-2619-4525-bb8b-9acb410b327f,e3013ce3_u15_t5_s1,void square(int x){ x*=x; } — changes to x don't affect the caller. A copy of the argument is made. Example: int a=5; square(a); cout<<a; still prints 5. Use pass by value for primitives when you don't want to modify the caller's variable.
42c8736e-5618-4bda-8357-a9dd1121a863,e3013ce3_u15_t5_s2,void increment(int& x){ x++; } — modifies the caller's variable. The & makes x an alias. Example: int a=5; increment(a); cout<<a; prints 6. Use references to avoid expensive copies of large objects and when mutation of the original is needed.
5efd9247-2bee-4707-80fa-40e19a3ac9d8,e3013ce3_u15_t5_s3,"void print(int arr[], int n) — arr decays to a pointer to the first element. Modifications to arr inside the function affect the original array. Size information is lost — always pass n separately. Example: print(myArr, 5); passes the array by reference implicitly."
53e2b32d-bbb2-4d91-9ae1-9ed28989048c,e3013ce3_u16_t1_s1,"Containers: store data (vector, list, map, set). Algorithms: operate on ranges (sort, find, count). Iterators: bridge containers and algorithms (like pointers to elements). Example: sort(v.begin(), v.end()) uses iterators from a container to call an algorithm."
