id,config_id,title,type,parent_id,explanation,sort_order
e3013ce3_u15_t4_s1,e3013ce3,Function syntax: return_type name(params),subtopic,e3013ce3_u15_t4,,1
e3013ce3_u15_t4_s2,e3013ce3,Function declaration (prototype) vs definition,subtopic,e3013ce3_u15_t4,,2
e3013ce3_u15_t4_s3,e3013ce3,Built-in vs user-defined functions,subtopic,e3013ce3_u15_t4,,3
e3013ce3_u15_t5,e3013ce3,Parameter Passing,topic,e3013ce3_u15,"C++ passes arguments to functions either by value (a copy) or by reference (the original). Pass by value is safe but creates copies; pass by reference is efficient and modifies the original. For arrays, passing the array name actually passes a pointer — modifications affect the original.",5
e3013ce3_u15_t5_s1,e3013ce3,Pass by value: behavior and examples,subtopic,e3013ce3_u15_t5,,1
e3013ce3_u15_t5_s2,e3013ce3,Pass by reference (&): effects on originals,subtopic,e3013ce3_u15_t5,,2
e3013ce3_u15_t5_s3,e3013ce3,Passing arrays to functions (decays to pointer),subtopic,e3013ce3_u15_t5,,3
e3013ce3_u16,e3013ce3,C++ STL | Part 1,unit,,,16
e3013ce3_u16_t1,e3013ce3,STL Overview,topic,e3013ce3_u16,"The Standard Template Library (STL) provides ready-made containers (vector, map, set), algorithms (sort, find), and iterators that connect them. Using STL saves time and avoids reinventing the wheel. For example, using std::sort() instead of coding your own sorting saves hours and gives a highly optimized implementation.",1
e3013ce3_u16_t1_s1,e3013ce3,"Key components: containers, algorithms, iterators",subtopic,e3013ce3_u16_t1,,1
e3013ce3_u16_t1_s2,e3013ce3,Function objects (functors) and generic programming,subtopic,e3013ce3_u16_t1,,2
e3013ce3_u16_t1_s3,e3013ce3,When to use STL vs custom data structures,subtopic,e3013ce3_u16_t1,,3
e3013ce3_u16_t2,e3013ce3,pair Utility,topic,e3013ce3_u16,"pair<T1,T2> groups two values of possibly different types into a single unit. Access the first value with .first and the second with .second. For example, pair<int,string> p={1,""Alice""}; stores an ID and name together. Widely used in maps and as return type for two-value results.",2
e3013ce3_u16_t2_s1,e3013ce3,"pair<T1,T2> structure and .first/.second",subtopic,e3013ce3_u16_t2,,1
e3013ce3_u16_t2_s2,e3013ce3,Nested pairs and array of pairs,subtopic,e3013ce3_u16_t2,,2
e3013ce3_u16_t2_s3,e3013ce3,"Use cases (key-value, map entries)",subtopic,e3013ce3_u16_t2,,3
e3013ce3_u16_t3,e3013ce3,Vector Basics,topic,e3013ce3_u16,"vector<T> is a dynamic array that grows automatically. Unlike raw arrays, vectors handle memory management. Access is O(1) by index; append is O(1) amortized. For example, vector<int> v; v.push_back(5); v.push_back(10); gives a vector of [5,10] without needing to declare a fixed size.",3
e3013ce3_u16_t3_s1,e3013ce3,"Declaration, dynamic sizing and memory model",subtopic,e3013ce3_u16_t3,,1
e3013ce3_u16_t3_s2,e3013ce3,push_back vs emplace_back,subtopic,e3013ce3_u16_t3,,2
e3013ce3_u16_t3_s3,e3013ce3,"Access methods: operator[], at(), front(), back()",subtopic,e3013ce3_u16_t3,,3
e3013ce3_u16_t4,e3013ce3,Iterators and Traversal,topic,e3013ce3_u16,"Iterators are pointer-like objects that point to elements in a container. They enable algorithms to work with any container. begin() points to the first element; end() points one past the last. For example, for(auto it=v.begin();it!=v.end();it++) cout<<*it; prints all vector elements.",4
e3013ce3_u16_t4_s1,e3013ce3,"begin(), end(), rbegin(), rend() usage",subtopic,e3013ce3_u16_t4,,1
e3013ce3_u16_t4_s2,e3013ce3,Iterator types and using auto,subtopic,e3013ce3_u16_t4,,2
e3013ce3_u16_t4_s3,e3013ce3,Range-based for loops and iterator-based loops,subtopic,e3013ce3_u16_t4,,3
e3013ce3_u16_t5,e3013ce3,Vector Modifiers and Utilities,topic,e3013ce3_u16,"Vectors offer rich modification operations beyond push_back. You can insert at any position, erase elements, clear the vector, check size, and more. For example, v.erase(v.begin()+2) removes the element at index 2, shifting all subsequent elements left — O(n) operation.",5
e3013ce3_u16_t5_s1,e3013ce3,"insert() variants: single, multiple, range",subtopic,e3013ce3_u16_t5,,1
e3013ce3_u16_t5_s2,e3013ce3,erase() for single and range deletions,subtopic,e3013ce3_u16_t5,,2
e3013ce3_u16_t5_s3,e3013ce3,"size(), pop_back(), swap(), clear(), empty()",subtopic,e3013ce3_u16_t5,,3
4a69be43_u1_t1,4a69be43,Overview,topic,4a69be43_u1,"This topic introduces the two main ways English talks about the future: 'going to' and 'will be.' Both describe events that have not happened yet, but they carry different meanings. For example, 'She is going to present the report' shows a plan, while 'It will be ready soon' shows a result. Key time words like 'tomorrow' and 'next year' help signal which future form fits best.",1
4a69be43_u1_t1_s1,4a69be43,Use to describe actions/events expected in the future,subtopic,4a69be43_u1_t1,,1
4a69be43_u1_t1_s2,4a69be43,Distinction: recent (near) future vs later (longer-term) future,subtopic,4a69be43_u1_t1,,2
4a69be43_u1_t1_s3,4a69be43,Keywords: 'going to' and 'will be',subtopic,4a69be43_u1_t1,,3
4a69be43_u1_t2,4a69be43,Recent future and later future,topic,4a69be43_u1,"This topic draws a clear line between events happening very soon and those happening much later. 'Going to' works well for both, but time words help the reader understand distance. Example: 'I am going to submit the form tomorrow' (near) vs 'We are going to open a new branch in two years' (later). Understanding this distinction improves precision in writing.",2
4a69be43_u1_t2_s1,4a69be43,Recent future: planned/expected very soon,subtopic,4a69be43_u1_t2,,1
4a69be43_u1_t2_s2,4a69be43,Later future: events weeks/months/years ahead,subtopic,4a69be43_u1_t2,,2
4a69be43_u1_t2_s3,4a69be43,"Examples showing time reference (tomorrow, next year)",subtopic,4a69be43_u1_t2,,3
4a69be43_u1_t3,4a69be43,Future simple (going to) — Affirmative,topic,4a69be43_u1,This topic focuses on making positive future sentences using 'going to.' The structure is simple: subject + am/is/are + going to + base verb. Example: 'They are going to renovate the library.' You use this form when you have already made a decision or a plan is clearly visible.,3
4a69be43_u1_t3_s1,4a69be43,Structure: am/is/are + going to + base verb,subtopic,4a69be43_u1_t3,,1
4a69be43_u1_t3_s2,4a69be43,Subject forms: I / he/she/it / we/they/you,subtopic,4a69be43_u1_t3,,2
4a69be43_u1_t3_s3,4a69be43,Exam-style examples of confirmed plans,subtopic,4a69be43_u1_t3,,3
4a69be43_u1_t4,4a69be43,Future simple (going to) — Negative,topic,4a69be43_u1,"To express that something will NOT happen, insert 'not' after the am/is/are. Example: 'She is not going to attend the conference.' Contractions like 'isn't' and 'aren't' are common in spoken English and informal writing. This form expresses refusal, lack of intention, or a cancelled plan.",4
4a69be43_u1_t4_s1,4a69be43,Structure: am/is/are + not + going to + base verb,subtopic,4a69be43_u1_t4,,1
4a69be43_u1_t4_s2,4a69be43,Negative examples and contractions,subtopic,4a69be43_u1_t4,,2
4a69be43_u1_t4_s3,4a69be43,Expressing refusal or lack of intention,subtopic,4a69be43_u1_t4,,3
4a69be43_u1_t5,4a69be43,Future simple (will be) — Future state/result,topic,4a69be43_u1,"This topic covers 'will be' for describing a future condition, result, or state. Unlike 'going to,' 'will be' does not require a pre-existing plan — it is often a prediction or expectation. Example: 'The report will be ready by Friday.' It can also describe passive results: 'The bridge will be completed next month.'",5
4a69be43_u1_t5_s1,4a69be43,Structure for result/passive: will + be + past participle,subtopic,4a69be43_u1_t5,,1
4a69be43_u1_t5_s2,4a69be43,Structure for future states: will + be + adjective,subtopic,4a69be43_u1_t5,,2
4a69be43_u1_t5_s3,4a69be43,Affirmative and negative uses focusing on result/condition,subtopic,4a69be43_u1_t5,,3
4a69be43_u1_t6,4a69be43,Conversation examples & usage notes,topic,4a69be43_u1,"This topic brings future tense to life through real dialogue. Conversations show how 'going to' and 'will be' are actually used in daily situations — asking about plans, making predictions, or announcing decisions. A key note: 'I am going to the market' uses 'going to' as a movement verb, NOT as a future tense structure.",6
4a69be43_u1_t6_s1,4a69be43,"Dialog examples for plans, predictions, and decisions",subtopic,4a69be43_u1_t6,,1
4a69be43_u1_t6_s2,4a69be43,Note: 'going to' followed by noun is not future tense,subtopic,4a69be43_u1_t6,,2
4a69be43_u1_t6_s3,4a69be43,Distinguishing intentions (going to) vs predicted states (will be),subtopic,4a69be43_u1_t6,,3
4a69be43_u2,4a69be43,Tenses Ability,unit,,,2
4a69be43_u2_t1,4a69be43,Definition,topic,4a69be43_u2,Ability means the power or skill to do something. 'Able to' expresses this across different time periods. It is more formal than 'can' and easier to use in all tenses. Example: In a job application you might write 'I am able to manage multiple projects simultaneously' rather than 'I can manage.',1
4a69be43_u2_t1_s1,4a69be43,Meaning of 'able to' to express ability,subtopic,4a69be43_u2_t1,,1
4a69be43_u2_t1_s2,4a69be43,"Applies across present, past, and future contexts",subtopic,4a69be43_u2_t1,,2
4a69be43_u2_t2,4a69be43,Present ability — Affirmative,topic,4a69be43_u2,"For present ability, use am/is/are + able to + base verb. This shows current skill or capability. Example: 'The team is able to handle large datasets.' Use 'am' with I, 'is' with he/she/it, and 'are' with you/we/they.",2
4a69be43_u2_t2_s1,4a69be43,Structure: am/is/are + able to + base verb,subtopic,4a69be43_u2_t2,,1
4a69be43_u2_t2_s2,4a69be43,Examples for I / he/she / we/they,subtopic,4a69be43_u2_t2,,2
4a69be43_u2_t3,4a69be43,Present ability — Negative,topic,4a69be43_u2,"To say someone cannot do something right now, use am not / is not / are not + able to + base verb. Example: 'He is not able to attend the meeting today.' This is more formal and polished than simply saying 'can't.'",3
4a69be43_u2_t3_s1,4a69be43,Structure: am not / is not / are not + able to + verb,subtopic,4a69be43_u2_t3,,1
4a69be43_u2_t3_s2,4a69be43,Negative examples showing inability,subtopic,4a69be43_u2_t3,,2
4a69be43_u2_t4,4a69be43,Usage and exam tips,topic,4a69be43_u2,"Exams often ask you to choose between 'able to' and 'can,' or to spot subject-verb agreement errors. Use 'able to' in formal writing and across all tenses. 'Can' works only in the present. Example: Formal report — 'The system is able to process 10,000 requests per second' sounds better than 'The system can process...'",4
4a69be43_u2_t4_s1,4a69be43,When to use 'able to' vs 'can' (formality and tense),subtopic,4a69be43_u2_t4,,1
4a69be43_u2_t4_s2,4a69be43,Subject-verb agreement with 'able to',subtopic,4a69be43_u2_t4,,2
4a69be43_u3,4a69be43,Tenses Continuous,unit,,,3
4a69be43_u3_t1,4a69be43,Overview,topic,4a69be43_u3,"This topic introduces the idea that continuous tenses capture actions mid-stream. Unlike simple tenses that state facts, continuous tenses zoom in on a moment. Example: 'I eat lunch at 1 pm' (simple — habit) vs 'I am eating lunch right now' (continuous — in progress). The -ing ending is the defining feature.",1
4a69be43_u4_t1,4a69be43,Modal verb overview,topic,4a69be43_u4,This topic gives you the big picture. Modals sit before a base verb and modify its meaning. Example: 'You must submit the form' (obligation) vs 'You may leave early' (permission). The same base verb takes on completely different meanings with different modals.,1
4a69be43_u4_t1_s1,4a69be43,Form: modal + base verb,subtopic,4a69be43_u4_t1,,1
4a69be43_u4_t1_s2,4a69be43,"Common modals: can, could, may, might, will, would, shall, should, must",subtopic,4a69be43_u4_t1,,2
4a69be43_u4_t1_s3,4a69be43,"Functions: ability, possibility, permission, requests, advice, necessity",subtopic,4a69be43_u4_t1,,3
4a69be43_u4_t2,4a69be43,May / Might,topic,4a69be43_u4,"May and might both express possibility, but may is slightly more confident. May is also used for giving or asking permission in formal contexts. Example: 'It may rain this afternoon' (possible but uncertain). 'Might' carries even more doubt: 'It might work, but I am not sure.' In formal settings, 'May I enter?' is the polite permission request.",2
4a69be43_u4_t2_s1,4a69be43,Possibility (may/might),subtopic,4a69be43_u4_t2,,1
4a69be43_u4_t2_s2,4a69be43,Asking for or giving permission (may),subtopic,4a69be43_u4_t2,,2
4a69be43_u4_t2_s3,4a69be43,Negative: may not — denial/uncertainty,subtopic,4a69be43_u4_t2,,3
4a69be43_u4_t2_s4,4a69be43,Questions using may,subtopic,4a69be43_u4_t2,,4
4a69be43_u4_t3,4a69be43,Shall,topic,4a69be43_u4,"Shall is a formal modal used mainly with I and we. It can make a promise or assertion: 'I shall finish the report by noon.' It is also used for polite offers and suggestions: 'Shall I carry that for you?' In modern usage, 'shall' is more common in British English and formal writing.",3
4a69be43_u4_t3_s1,4a69be43,Assertion / promise (shall),subtopic,4a69be43_u4_t3,,1
4a69be43_u4_t3_s2,4a69be43,Polite offers and suggestions (Shall I/we?),subtopic,4a69be43_u4_t3,,2
4a69be43_u4_t3_s3,4a69be43,Positive and negative sentence forms,subtopic,4a69be43_u4_t3,,3
4a69be43_u4_t4,4a69be43,Should,topic,4a69be43_u4,Should is the most common modal for giving advice or making recommendations. It is softer than 'must.' Example: 'You should drink more water' is advice; 'You must stay hydrated' is obligation. Exams often ask you to convert obligation to advice using 'should.',4
4a69be43_u4_t4_s1,4a69be43,Advice and recommendations,subtopic,4a69be43_u4_t4,,1
4a69be43_u4_t4_s2,4a69be43,Polite suggestions and requests,subtopic,4a69be43_u4_t4,,2
4a69be43_u4_t4_s3,4a69be43,Positive and negative forms,subtopic,4a69be43_u4_t4,,3
4a69be43_u4_t5,4a69be43,Must,topic,4a69be43_u4,Must is the strongest modal for obligation and necessity. 'Must not' shows prohibition — something that is absolutely not allowed. Example: 'All employees must wear safety gear' (obligation). 'Visitors must not touch the exhibits' (prohibition). Exams test whether you can distinguish obligation from advice.,5
4a69be43_u4_t5_s1,4a69be43,"Obligation, necessity and strong assertion",subtopic,4a69be43_u4_t5,,1
4a69be43_u4_t5_s2,4a69be43,Negative: must not (prohibition),subtopic,4a69be43_u4_t5,,2
4a69be43_u4_t5_s3,4a69be43,Examples of required actions,subtopic,4a69be43_u4_t5,,3
4a69be43_u5,4a69be43,Present Perfect,unit,,,5
4a69be43_u5_t1,4a69be43,Uses of Present Perfect,topic,4a69be43_u5,"Present Perfect has four main uses: describing life experiences ('I have visited three countries'), recent events ('She has just called'), actions with present results ('He has broken his leg — he can not walk now'), and changes over time ('Technology has improved a lot'). Identifying which use applies helps you write the right type of sentence.",1
4a69be43_u5_t1_s1,4a69be43,Life experiences (unspecified time),subtopic,4a69be43_u5_t1,,1
4a69be43_u5_t1_s2,4a69be43,Actions with present results,subtopic,4a69be43_u5_t1,,2
4a69be43_u5_t1_s3,4a69be43,Recent events (just/already/yet),subtopic,4a69be43_u5_t1,,3
4a69be43_u5_t1_s4,4a69be43,Changes over time and achievements,subtopic,4a69be43_u5_t1,,4
4a69be43_u5_t2,4a69be43,Form & structure,topic,4a69be43_u5,"The Present Perfect is built on have/has + V3. Use 'has' for he/she/it and 'have' for I/you/we/they. For passive or state results, use have/has + been + V3. Example: 'The project has been completed.' For negatives, add 'not': 'She has not replied yet.'",2
4a69be43_u5_t2_s1,4a69be43,Have/has + V3,subtopic,4a69be43_u5_t2,,1
4a69be43_u5_t2_s2,4a69be43,Have/has been + V3 (focus on result/passive),subtopic,4a69be43_u5_t2,,2
4a69be43_u5_t2_s3,4a69be43,Negative and question forms,subtopic,4a69be43_u5_t2,,3
4a69be43_u5_t3,4a69be43,Signal words,topic,4a69be43_u5,"Certain words almost always appear with Present Perfect. Spotting them helps you choose the right tense instantly. Example: 'I have never flown business class' (never), 'Have you ever tried surfing?' (ever). These signal words are a fast clue in MCQ and error-correction questions.",3
4a69be43_u5_t3_s1,4a69be43,Just / already / yet,subtopic,4a69be43_u5_t3,,1
4a69be43_u5_t3_s2,4a69be43,Ever / never,subtopic,4a69be43_u5_t3,,2
4a69be43_u5_t3_s3,4a69be43,For / since,subtopic,4a69be43_u5_t3,,3
4a69be43_u5_t3_s4,4a69be43,So far / lately / recently,subtopic,4a69be43_u5_t3,,4
4a69be43_u5_t3_s5,4a69be43,Always / until now,subtopic,4a69be43_u5_t3,,5
4a69be43_u6,4a69be43,Present Perfect Continuous,unit,,,6
4a69be43_u6_t1,4a69be43,Definition,topic,4a69be43_u6,This tense answers the question 'How long has this been happening?' It stresses the ongoing nature and duration of an activity. Example: 'He has been waiting for the bus for 20 minutes' — the waiting started 20 minutes ago and is still happening right now.,1
4a69be43_u6_t1_s1,4a69be43,Use: actions that began in the past and continue now,subtopic,4a69be43_u6_t1,,1
4a69be43_u6_t1_s2,4a69be43,Emphasis on ongoing activity and duration,subtopic,4a69be43_u6_t1,,2
4a69be43_u6_t2,4a69be43,Positive structure,topic,4a69be43_u6,"Positive sentences: has been + verb-ing for singular subjects (he/she/it), have been + verb-ing for I/you/we/they. Example: 'She has been teaching at this college for five years.' Always end with the -ing form of the main verb.",2
4a69be43_u6_t2_s1,4a69be43,Singular subjects: has been + verb-ing,subtopic,4a69be43_u6_t2,,1
4a69be43_u6_t2_s2,4a69be43,Plural/I/you/we: have been + verb-ing,subtopic,4a69be43_u6_t2,,2
4a69be43_u6_t2_s3,4a69be43,Example sentences showing continuous action,subtopic,4a69be43_u6_t2,,3
4a69be43_u6_t3,4a69be43,Negative structure,topic,4a69be43_u6,"To say an ongoing action has NOT been happening, insert 'not' after has/have. Structure: has not been + verb-ing / have not been + verb-ing. Example: 'He has not been attending lectures regularly.' This shows an absence of continuous action over time.",3
4a69be43_u6_t3_s1,4a69be43,Singular subjects: has not been + verb-ing,subtopic,4a69be43_u6_t3,,1
4a69be43_u6_t3_s2,4a69be43,Plural/I/you/we: have not been + verb-ing,subtopic,4a69be43_u6_t3,,2
4a69be43_u6_t3_s3,4a69be43,Example negative sentences,subtopic,4a69be43_u6_t3,,3
4a69be43_u6_t4,4a69be43,Time expressions and examples,topic,4a69be43_u6,Duration markers 'for' and 'since' are almost always paired with Present Perfect Continuous. 'For' measures the length of an activity; 'since' marks its starting point. Example: 'She has been interning here for two months' (duration) vs 'She has been interning since June' (start point).,4
